NEType,NEFdn,NEName,Bios Ver,Bios Ver Ex,Board Name,Board Type,CLEICode,Date Of Last Service,Date Of Manufacture,Subrack No.,Inventory Unit ID,Inventory Unit Type,Issue Number,BOM Code,LAN Ver,Logic Ver,MBUS Ver,Manufacturer Data,Model,Module No.,Port No.,Cabinet No.,Serial Number,Slot No.,Slot Pos,Software Version,Subslot No.,Unit Position,User Label,Vendor Name,Vendor Unit Family Type,Vendor Unit Type Number,Hardware Version
BSC6910UMTS,NE=356,STG05, , ,PEM,WP1EPEMa, , ,2017-07-29,0,35,Hardware,00,02120757, , , ,"Power Distribution Box,PARCb,WP1EPEMa,Power Entry Module,REV:a,Power Entry Module for PARCb subrack,2 inputs,60A,-48VDC,2,2,4800W", ,-1,-1,0,2102120757N0H7000185,35,0, ,-1,-1, ,Huawei,PMU,0, 
BSC6910UMTS,NE=356,STG05, , ,PEM,WP1EPEMa, , ,2017-07-29,0,36,Hardware,00,02120757, , , ,"Power Distribution Box,PARCb,WP1EPEMa,Power Entry Module,REV:a,Power Entry Module for PARCb subrack,2 inputs,60A,-48VDC,2,2,4800W", ,-1,-1,0,2102120757N0H7000178,36,0, ,-1,-1, ,Huawei,PMU,0, 
BSC6910UMTS,NE=356,STG05, , ,PEM,WP1EPEMa, , ,2017-07-29,1,35,Hardware,00,02120757, , , ,"Power Distribution Box,PARCb,WP1EPEMa,Power Entry Module,REV:a,Power Entry Module for PARCb subrack,2 inputs,60A,-48VDC,2,2,4800W", ,-1,-1,0,2102120757N0H7000183,35,0, ,-1,-1, ,Huawei,PMU,0, 
BSC6910UMTS,NE=356,STG05, , ,PEM,WP1EPEMa, , ,2017-07-29,1,36,Hardware,00,02120757, , , ,"Power Distribution Box,PARCb,WP1EPEMa,Power Entry Module,REV:a,Power Entry Module for PARCb subrack,2 inputs,60A,-48VDC,2,2,4800W", ,-1,-1,0,2102120757N0H7000181,36,0, ,-1,-1, ,Huawei,PMU,0, 
BSC6910UMTS,NE=356,STG05, , ,FModule,D10045-02-3m-04, , ,2017-07-03,0,0,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,0,0,1011751727000089,20,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=20,SlotPos=2,SubSlotNo=-1,PortNo=0", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=356,STG05, , ,FModule,D10045-02-3m-04, , ,2017-07-03,0,1,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,1,0,1011751727000092,20,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=20,SlotPos=2,SubSlotNo=-1,PortNo=1", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=356,STG05, , ,FModule,1110409171, , ,2017-07-21,0,2,Hardware, , , , , ,0Mb/s-77nm-Reserved, ,-1,2,0,1729S303535,20,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=20,SlotPos=2,SubSlotNo=-1,PortNo=2", ,Molex Inc.,FModule,0, 
BSC6910UMTS,NE=356,STG05, , ,FModule,D10045-02-3m-04, , ,2017-07-03,0,3,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,3,0,1011751727000045,20,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=20,SlotPos=2,SubSlotNo=-1,PortNo=3", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=356,STG05, , ,FModule,D10045-02-3m-04, , ,2017-07-03,0,0,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,0,0,1011751727000091,21,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=0", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=356,STG05, , ,FModule,D10045-02-3m-04, , ,2017-07-03,0,1,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,1,0,1011751727000005,21,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=1", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=356,STG05, , ,FModule,D10045-02-3m-04, , ,2017-07-04,0,2,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,2,0,1011751727000143,21,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=2", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=356,STG05, , ,FModule,D10045-02-3m-04, , ,2017-07-03,0,3,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,3,0,1011751727000050,21,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=3", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=356,STG05, , ,FModule,SPP10ELRIDFFHW, , ,2017-07-19,0,0,Hardware, , , , , ,10300Mb/s-1310nm-LC-10km(0.009mm), ,-1,0,0,H8K2002431,22,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=22,SlotPos=2,SubSlotNo=-1,PortNo=0", ,SOURCEPHOTONICS,FModule,0, 
BSC6910UMTS,NE=356,STG05, , ,FModule,SPP10ELRIDFFHW, , ,2017-07-19,0,1,Hardware, , , , , ,10300Mb/s-1310nm-LC-10km(0.009mm), ,-1,1,0,H8K2002321,22,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=22,SlotPos=2,SubSlotNo=-1,PortNo=1", ,SOURCEPHOTONICS,FModule,0, 
BSC6910UMTS,NE=356,STG05, , ,FModule,SPP10ELRIDFFHW, , ,2017-07-10,0,0,Hardware, , , , , ,10300Mb/s-1310nm-LC-10km(0.009mm), ,-1,0,0,H8B2002707,23,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=23,SlotPos=2,SubSlotNo=-1,PortNo=0", ,SOURCEPHOTONICS,FModule,0, 
BSC6910UMTS,NE=356,STG05, , ,FModule,SPP10ELRIDFFHW, , ,2017-07-18,0,1,Hardware, , , , , ,10300Mb/s-1310nm-LC-10km(0.009mm), ,-1,1,0,H8J2015028,23,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=23,SlotPos=2,SubSlotNo=-1,PortNo=1", ,SOURCEPHOTONICS,FModule,0, 
BSC6910UMTS,NE=356,STG05, , ,FModule,SPP10ELRIDFFHW, , ,2017-07-19,0,0,Hardware, , , , , ,10300Mb/s-1310nm-LC-10km(0.009mm), ,-1,0,0,H8K2002369,24,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=24,SlotPos=2,SubSlotNo=-1,PortNo=0", ,SOURCEPHOTONICS,FModule,0, 
BSC6910UMTS,NE=356,STG05, , ,FModule,SPP10ELRIDFFHW, , ,2017-07-19,0,1,Hardware, , , , , ,10300Mb/s-1310nm-LC-10km(0.009mm), ,-1,1,0,H8K2002874,24,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=24,SlotPos=2,SubSlotNo=-1,PortNo=1", ,SOURCEPHOTONICS,FModule,0, 
BSC6910UMTS,NE=356,STG05, , ,FModule,SPP10ELRIDFFHW, , ,2017-07-11,0,0,Hardware, , , , , ,10300Mb/s-1310nm-LC-10km(0.009mm), ,-1,0,0,H8C2003539,25,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=25,SlotPos=2,SubSlotNo=-1,PortNo=0", ,SOURCEPHOTONICS,FModule,0, 
BSC6910UMTS,NE=356,STG05, , ,FModule,SPP10ELRIDFFHW, , ,2017-07-19,0,1,Hardware, , , , , ,10300Mb/s-1310nm-LC-10km(0.009mm), ,-1,1,0,H8K2002471,25,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=25,SlotPos=2,SubSlotNo=-1,PortNo=1", ,SOURCEPHOTONICS,FModule,0, 
BSC6910UMTS,NE=356,STG05, , ,FModule,D10045-02-3m-04, , ,2017-07-03,1,0,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,0,0,1011751727000089,20,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=20,SlotPos=2,SubSlotNo=-1,PortNo=0", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=356,STG05, , ,FModule,D10045-02-3m-04, , ,2017-07-03,1,1,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,1,0,1011751727000005,20,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=20,SlotPos=2,SubSlotNo=-1,PortNo=1", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=356,STG05, , ,FModule,1110409171, , ,2017-07-21,1,2,Hardware, , , , , ,0Mb/s-77nm-Reserved, ,-1,2,0,1729S303535,20,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=20,SlotPos=2,SubSlotNo=-1,PortNo=2", ,Molex Inc.,FModule,0, 
BSC6910UMTS,NE=356,STG05, , ,FModule,D10045-02-3m-04, , ,2017-07-03,1,3,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,3,0,1011751727000050,20,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=20,SlotPos=2,SubSlotNo=-1,PortNo=3", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=356,STG05, , ,FModule,D10045-02-3m-04, , ,2017-07-03,1,0,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,0,0,1011751727000091,21,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=0", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=356,STG05, , ,FModule,D10045-02-3m-04, , ,2017-07-03,1,1,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,1,0,1011751727000092,21,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=1", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=356,STG05, , ,FModule,D10045-02-3m-04, , ,2017-07-04,1,2,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,2,0,1011751727000143,21,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=2", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=356,STG05, , ,FModule,D10045-02-3m-04, , ,2017-07-03,1,3,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,3,0,1011751727000045,21,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=3", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=356,STG05,V100R015C00B340, ,ESAUa,WP11ESAUa, , ,2017-08-09,0,0,Hardware,00,03054295, ,6, ,PARC  WP11ESAUa Evolved Service Aware Unit REV:a, ,-1,-1,0,210305429510H8000020,0,0,SAU V100R021C10SPC810,-1,"CabinetNo=0,SubrackNo=0,SlotNo=0,SlotPos=0, SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,152,225,EGPUa,WP11EGPUa, , ,2017-08-09,0,2,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610H8000064,2,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=2,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,152,225,EGPUa,WP11EGPUa, , ,2017-08-09,0,3,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610H8000065,3,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=3,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,152,225,EGPUa,WP11EGPUa, , ,2017-08-09,0,4,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610H8000068,4,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=4,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,152,225,EGPUa,WP11EGPUa, , ,2017-08-09,0,5,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610H8000069,5,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=5,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,152,225,EGPUa,WP11EGPUa, , ,2017-08-09,0,6,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610H8000070,6,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=6,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,V100R015C00B340, ,EOMUa,WP11EOMUa, , ,2017-08-09,0,10,Hardware,00,03054294, ,6, ,PARC WP11EOMUa Evolved Operation and Maintenance Unit REV:a, ,-1,-1,0,210305429410H8000072,10,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=10,SlotPos=0, SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,V100R015C00B340, ,EOMUa,WP11EOMUa, , ,2017-08-09,0,12,Hardware,00,03054294, ,6, ,PARC WP11EOMUa Evolved Operation and Maintenance Unit REV:a, ,-1,-1,0,210305429410H8000073,12,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=12,SlotPos=0, SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,152,225,EGPUa,WP11EGPUa, , ,2017-08-09,0,7,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610H8000071,7,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=7,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,152,225,EGPUa,WP11EGPUa, , ,2017-08-09,0,8,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610H8000072,8,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=8,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,152,225,EGPUa,WP11EGPUa, , ,2017-08-09,0,9,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610H8000073,9,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=9,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=4536,STG06, , ,FModule,MTRS-1E31-01, , ,2018-12-01,0,0,Hardware, , , , , ,10300Mb/s-1310nm-LC-10km(0.009mm), ,-1,0,0,MB18481001349,27,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=27,SlotPos=2,SubSlotNo=-1,PortNo=0", ,HG GENUINE,FModule,0, 
BSC6910UMTS,NE=4536,STG06,V100R020C00B328, ,EOMUb,WP11EOMUb, , ,2019-03-07,0,12,Hardware,00,03057627, ,1, ,"Finished Board Unit,PARC,WP11EOMUb,Evolved Operation and Maintenance Unit REV:b", ,-1,-1,0,210305762710K3000008,12,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=12,SlotPos=0, SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=4536,STG06,V100R020C00B328, ,EOMUb,WP11EOMUb, , ,2019-03-07,0,10,Hardware,00,03057627, ,1, ,"Finished Board Unit,PARC,WP11EOMUb,Evolved Operation and Maintenance Unit REV:b", ,-1,-1,0,210305762710K3000009,10,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=10,SlotPos=0, SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=4536,STG06, , ,FModule,D09181-1A, , ,2017-11-07,1,9,Hardware, , , , , ,10300Mb/s-256nm-Copper Pigtail, ,-1,9,0,001156,21,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=9", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=4536,STG06, , ,FModule,D09181-1A, , ,2017-11-07,1,8,Hardware, , , , , ,10300Mb/s-256nm-Copper Pigtail, ,-1,8,0,001193,21,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=8", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=4536,STG06, , ,FModule,D09181-1A, , ,2017-11-07,1,9,Hardware, , , , , ,10300Mb/s-256nm-Copper Pigtail, ,-1,9,0,001109,20,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=20,SlotPos=2,SubSlotNo=-1,PortNo=9", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=4536,STG06, , ,FModule,D09181-1A, , ,2017-11-07,0,8,Hardware, , , , , ,10300Mb/s-256nm-Copper Pigtail, ,-1,8,0,001193,21,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=8", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=4536,STG06, , ,FModule,D09181-1A, , ,2017-11-07,0,9,Hardware, , , , , ,10300Mb/s-256nm-Copper Pigtail, ,-1,9,0,001109,21,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=9", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=4536,STG06,V100R020C00B328, ,ESAUb,WP11ESAUb, , ,2019-03-07,0,0,Hardware,00,03057628, ,1, ,"Finished Board Unit,PARC,WP11ESAUb,Evolved Service Aware Unit REV:b", ,-1,-1,0,210305762810K3000002,0,0,SAU V100R021C10SPC810,-1,"CabinetNo=0,SubrackNo=0,SlotNo=0,SlotPos=0, SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=4536,STG06,128,209,EGPUb,WP11EGPUb, , ,2018-11-20,0,2,Hardware,00,03056563, ,(U18)003(U1012)003(U32)001(U31)001, ,PARC WP11EGPUb Evolved General Processing Unit REV:b, ,-1,-1,0,210305656310JB000889,2,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=2,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=4536,STG06,128,209,EGPUb,WP11EGPUb, , ,2018-11-20,0,3,Hardware,00,03056563, ,(U18)003(U1012)003(U32)001(U31)001, ,PARC WP11EGPUb Evolved General Processing Unit REV:b, ,-1,-1,0,210305656310JB000886,3,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=3,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=4536,STG06,128,209,EGPUb,WP11EGPUb, , ,2018-11-20,0,4,Hardware,00,03056563, ,(U18)003(U1012)003(U32)001(U31)001, ,PARC WP11EGPUb Evolved General Processing Unit REV:b, ,-1,-1,0,210305656310JB000884,4,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=4,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=4536,STG06,128,209,EGPUb,WP11EGPUb, , ,2018-11-20,0,5,Hardware,00,03056563, ,(U18)003(U1012)003(U32)001(U31)001, ,PARC WP11EGPUb Evolved General Processing Unit REV:b, ,-1,-1,0,210305656310JB000881,5,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=5,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=4536,STG06,128,209,EGPUb,WP11EGPUb, , ,2018-11-20,0,6,Hardware,00,03056563, ,(U18)003(U1012)003(U32)001(U31)001, ,PARC WP11EGPUb Evolved General Processing Unit REV:b, ,-1,-1,0,210305656310JB000880,6,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=6,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=4536,STG06,128,209,EGPUb,WP11EGPUb, , ,2018-11-20,0,7,Hardware,00,03056563, ,(U18)003(U1012)003(U32)001(U31)001, ,PARC WP11EGPUb Evolved General Processing Unit REV:b, ,-1,-1,0,210305656310JB000901,7,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=7,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=4536,STG06,128,209,EGPUb,WP11EGPUb, , ,2018-11-20,0,8,Hardware,00,03056563, ,(U18)003(U1012)003(U32)001(U31)001, ,PARC WP11EGPUb Evolved General Processing Unit REV:b, ,-1,-1,0,210305656310JB000893,8,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=8,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=4536,STG06,128,209,EGPUb,WP11EGPUb, , ,2018-11-20,0,9,Hardware,00,03056563, ,(U18)003(U1012)003(U32)001(U31)001, ,PARC WP11EGPUb Evolved General Processing Unit REV:b, ,-1,-1,0,210305656310JB000902,9,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=9,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=4536,STG06,142,207,GCUb,WP11GCUb, , ,2019-07-25,0,14,Hardware,00,03054333, ,(U1)001(U82)001, ,PARC WP11GCUb General Clock Unit REV:b, ,-1,-1,0,210305433310K7000053,14,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=14,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=4536,STG06,142,207,GCUb,WP11GCUb, , ,2019-03-07,0,15,Hardware,00,03054333, ,(U1)001(U82)001, ,PARC WP11GCUb General Clock Unit REV:b, ,-1,-1,0,210305433310K3000009,15,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=15,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=4536,STG06,119,183,SCUc,WP11SCUc, , ,2019-03-14,0,20,Hardware,00,03056240, ,(U26)002(U1)007, ,PARC WP11SCUc GE Switching and Control Unit REV:c, ,-1,-1,0,210305624010K3000030,20,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=20,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=4536,STG06,119,183,SCUc,WP11SCUc, , ,2019-03-14,0,21,Hardware,00,03056240, ,(U26)002(U1)007, ,PARC WP11SCUc GE Switching and Control Unit REV:c, ,-1,-1,0,210305624010K3000029,21,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=21,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=4536,STG06,137,209,EXOUb,WP11EXOUb, , ,2019-03-07,0,22,Hardware,00,03057017, ,(U18)003(U1012)003(U32)000(U31)002, ,PARC  WP11EXOUb Evolved 2-port 10GE Optical interface Unit REV:b, ,-1,-1,0,210305701710K3000021,22,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=22,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=4536,STG06,137,209,EXOUb,WP11EXOUb, , ,2019-03-07,0,23,Hardware,00,03057017, ,(U18)003(U1012)003(U32)000(U31)002, ,PARC  WP11EXOUb Evolved 2-port 10GE Optical interface Unit REV:b, ,-1,-1,0,210305701710K3000020,23,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=23,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=4536,STG06,137,209,EXOUb,WP11EXOUb, , ,2019-03-07,0,24,Hardware,00,03057017, ,(U18)003(U1012)003(U32)000(U31)002, ,PARC  WP11EXOUb Evolved 2-port 10GE Optical interface Unit REV:b, ,-1,-1,0,210305701710K3000019,24,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=24,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=4536,STG06,137,209,EXOUb,WP11EXOUb, , ,2019-03-07,0,25,Hardware,00,03057017, ,(U18)003(U1012)003(U32)000(U31)002, ,PARC  WP11EXOUb Evolved 2-port 10GE Optical interface Unit REV:b, ,-1,-1,0,210305701710K3000018,25,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=25,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=4536,STG06,137,209,EXOUb,WP11EXOUb, , ,2019-03-07,0,26,Hardware,00,03057017, ,(U18)003(U1012)003(U32)000(U31)002, ,PARC  WP11EXOUb Evolved 2-port 10GE Optical interface Unit REV:b, ,-1,-1,0,210305701710K3000023,26,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=26,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=4536,STG06,137,209,EXOUb,WP11EXOUb, , ,2019-03-07,0,27,Hardware,00,03057017, ,(U18)003(U1012)003(U32)000(U31)002, ,PARC  WP11EXOUb Evolved 2-port 10GE Optical interface Unit REV:b, ,-1,-1,0,210305701710K3000022,27,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=27,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=4536,STG06, , ,PFCU,WP1E5PFNS, , ,2018-03-08,0,29,Hardware,00,02120662, , , ,"Fan Tray Assembly,PARCb,WP1E5PFNS,Base Station Controller 9 Fan Box", ,-1,-1,0,2102120662N0J3000146,29,0,2,-1,"CabinetNo=0,SubrackNo=0,SlotNo=29,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,FAN,0, 
BSC6910UMTS,NE=4536,STG06, , ,PFCU,WP1E5PFNS, , ,2018-03-08,0,31,Hardware,00,02120662, , , ,"Fan Tray Assembly,PARCb,WP1E5PFNS,Base Station Controller 9 Fan Box", ,-1,-1,0,2102120662N0J3000175,31,0,2,-1,"CabinetNo=0,SubrackNo=0,SlotNo=31,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,FAN,0, 
